trans_date_trans_time,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud
2019-07-19 05:19:17,fraud_Schumm PLC,shopping_net,98.38,M,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,40.890169,-91.329754,0
2019-06-27 02:48:05,fraud_Heller-Langosh,gas_transport,64.7,M,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,41.237288,-121.598992,0
2020-02-19 20:33:04,fraud_Swift PLC,kids_pets,15.93,M,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,39.358791,-87.176277,0
2019-12-28 01:17:50,fraud_Hudson-Ratke,grocery_pos,325.1,F,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,28.832357,-97.50348,1
2019-08-19 15:10:39,fraud_Larkin Ltd,kids_pets,170.32,F,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,32.955617,-118.018409,0
2020-05-18 18:36:06,fraud_Stiedemann Inc,misc_pos,31.28,M,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,46.743212,-113.700861,0
2019-12-28 19:58:35,fraud_Daugherty LLC,kids_pets,34.2,F,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,35.766923,-89.999476,0
2020-06-09 20:17:03,fraud_Leffler-Goldner,personal_care,60.09,F,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,34.452807,-111.439995,0
2019-07-18 08:16:37,fraud_Schamberger-O'Keefe,grocery_pos,207.47,F,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,39.803574,-74.791246,0
2019-12-17 07:19:25,fraud_Mraz-Herzog,gas_transport,87.0,F,Paris,MS,38949,34.1992,-89.382,297,"Administrator, local government",1961-12-14,34.337346999999994,-90.034226,0
2019-08-19 22:36:45,fraud_Corwin-Romaguera,travel,8.04,M,Lamy,NM,87540,35.4311,-105.9409,923,Public relations account executive,1964-06-22,34.621395,-104.952915,0
2020-01-30 21:10:50,"fraud_Hahn, Douglas and Schowalter",travel,446.13,M,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,42.288507,-74.300963,0
2019-12-26 14:40:33,fraud_Powlowski-Weimann,food_dining,107.84,F,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,27.695825,-81.03734,0
2019-08-18 21:35:48,"fraud_Konopelski, Schneider and Hartmann",food_dining,60.75,M,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,43.862282,-71.73756999999999,0
2019-05-13 01:49:56,fraud_Buckridge PLC,misc_pos,35.02,M,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,39.800304,-84.287021,0
2019-12-01 13:47:01,fraud_Erdman-Ebert,personal_care,35.66,M,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,39.458087,-95.023793,0
2020-05-26 00:06:56,fraud_Friesen Inc,shopping_pos,3.66,M,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,41.126219,-88.69103,0
2020-04-22 02:17:15,fraud_Kling-Grant,grocery_net,82.79,F,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,30.758059000000003,-92.120245,0
2020-04-12 00:30:23,fraud_Dach-Borer,grocery_net,59.46,M,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,33.073795000000004,-85.838532,0
2019-05-20 22:40:41,fraud_Buckridge PLC,misc_pos,7.73,M,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,43.85233,-72.264315,1
2020-04-22 08:35:00,"fraud_Mosciski, Gislason and Mertz",grocery_pos,101.6,M,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,40.88514,-79.581129,0
2020-03-17 22:44:19,fraud_Bogisich-Weimann,kids_pets,80.02,M,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,29.881348,-98.567552,0
2020-03-31 14:16:26,fraud_Gottlieb Group,kids_pets,55.69,F,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,26.550048,-99.221028,0
2019-11-05 09:59:26,"fraud_Douglas, Schneider and Turner",shopping_pos,183.17,M,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,44.421618,-93.589583,0
2019-03-11 18:09:53,"fraud_Torp, Muller and Borer",health_fitness,5.48,F,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,34.194615,-99.946576,0
2020-02-14 23:31:42,fraud_Hickle Group,shopping_pos,3.5,M,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,32.749576,-92.742949,0
2020-05-25 11:06:07,"fraud_Towne, Greenholt and Koepp",shopping_net,21.15,M,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,1939-04-14,43.877928,-94.722262,0
2019-03-07 23:29:01,fraud_Gaylord-Powlowski,home,35.19,M,Sacramento,CA,95842,38.6865,-121.3494,757530,Soil scientist,1966-09-19,39.657718,-121.224818,0
2019-08-11 01:33:58,fraud_Kuhic Inc,grocery_pos,350.79,F,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,34.055277000000004,-81.82265799999999,1
2019-06-22 14:44:33,"fraud_Watsica, Haag and Considine",shopping_pos,893.53,F,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",1962-03-19,32.829934,-101.915965,1
2019-10-07 00:10:07,fraud_Erdman-Kertzmann,gas_transport,76.26,F,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,40.35926,-74.747863,0
2019-06-17 13:45:12,fraud_O'Connell-Ullrich,home,28.05,M,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,34.971587,-88.031635,0
2019-02-03 10:32:09,fraud_Harris Inc,gas_transport,57.64,F,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,40.754211,-78.592145,0
2019-12-08 12:23:34,fraud_Beer-Jast,kids_pets,157.27,M,Claremont,CA,91711,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,34.934867,-117.015754,0
2020-06-12 01:12:43,fraud_Morar Inc,grocery_net,75.49,F,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,45.547037,-87.174612,0
2019-09-15 07:21:33,"fraud_Zieme, Bode and Dooley",gas_transport,51.74,F,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,1952-05-07,38.540927,-89.64879,0
2020-05-18 15:16:47,fraud_Thompson-Gleason,health_fitness,5.17,F,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,35.766991,-78.3653,0
2019-02-12 23:19:32,"fraud_Zemlak, Tillman and Cremin",personal_care,2.79,M,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,40.233169,-78.14045899999999,0
2019-06-02 23:03:24,fraud_Boyer PLC,misc_pos,6.81,F,Ehrhardt,SC,29081,33.1044,-81.0221,1352,"Engineer, materials",1992-10-08,32.84037,-80.302916,0
2019-02-20 02:42:12,fraud_Kihn-Schuster,food_dining,71.83,M,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,43.591153000000006,-77.331441,0
2020-05-19 05:58:17,fraud_Roberts-Beahan,misc_pos,37.82,M,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,40.155839,-77.282678,0
2019-07-18 12:37:54,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,7.87,M,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,41.074356,-84.384222,0
2019-07-12 22:22:58,fraud_O'Keefe-Wisoky,food_dining,40.82,F,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,36.764705,-89.191627,0
2020-02-24 03:51:53,"fraud_Fadel, Mertz and Rippin",entertainment,13.6,F,Vienna,GA,31092,32.0913,-83.7922,7420,Phytotherapist,1957-01-15,31.801472,-84.528093,0
2020-05-05 08:11:56,fraud_Huel-Langworth,misc_net,1.26,F,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,27.402479,-98.550031,0
2020-03-02 02:39:20,fraud_Prohaska-Murray,gas_transport,8.01,M,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,41.696534,-83.725015,1
2020-03-08 14:17:08,fraud_Weimann-Lockman,kids_pets,67.9,F,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,36.377102,-85.07869000000001,0
2019-03-09 15:07:46,"fraud_Lubowitz, Terry and Stracke",personal_care,95.49,F,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,39.244971,-76.179948,0
2020-03-11 12:59:31,fraud_Zboncak LLC,food_dining,67.8,F,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,39.504783,-80.077279,0
2019-06-20 13:29:56,"fraud_Boehm, Predovic and Reinger",misc_pos,55.4,M,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,44.280201,-89.027491,0
2020-05-06 17:15:35,fraud_Reichel Inc,entertainment,31.37,M,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,40.954191,-89.827135,0
2020-02-04 19:16:42,fraud_Goyette-Gerhold,kids_pets,41.51,M,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994-12-08,39.829261,-78.329912,0
2019-03-22 03:31:16,fraud_Bauch-Blanda,entertainment,524.44,F,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,35.600626,-87.454438,1
2019-04-19 05:56:16,fraud_Kiehn Inc,grocery_pos,271.17,M,North Brookfield,MA,1535,42.2665,-72.0821,4680,Field seismologist,1986-04-03,43.156342,-71.304125,1
2019-06-02 14:49:49,fraud_Daugherty LLC,kids_pets,23.94,F,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,29.357132,-90.212136,0
2019-09-28 22:58:12,fraud_Cormier LLC,shopping_net,997.0,M,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,40.499096,-96.052214,1
2019-11-18 17:42:04,fraud_Pollich LLC,home,20.62,F,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,39.433291,-81.67542399999999,0
2019-12-01 06:47:08,fraud_Emard Inc,gas_transport,75.39,M,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,39.766739,-77.151701,0
2019-06-30 22:11:51,fraud_Hammes-Beatty,kids_pets,38.75,M,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,45.180655,-92.568768,0
2019-12-28 22:31:12,fraud_Mosciski Group,travel,7.1,M,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,35.851917,-91.400858,0
2019-01-09 23:35:26,"fraud_Kihn, Brakus and Goyette",personal_care,92.37,F,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,35.100365000000004,-82.12437299999999,0
2019-08-16 18:59:37,"fraud_Schaefer, Fay and Hilll",entertainment,35.98,F,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,38.771685,-93.634458,0
2020-01-10 00:44:42,fraud_Herzog Ltd,misc_pos,94.18,F,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,38.789791,-104.893168,0
2019-03-13 19:44:11,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,8.51,F,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,41.539945,-74.636776,0
2019-09-01 09:12:51,"fraud_Welch, Rath and Koepp",entertainment,19.35,F,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,34.587763,-117.045476,0
2019-08-11 14:43:01,fraud_Roob-Okuneva,health_fitness,73.85,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,29.861982,-99.179812,0
2020-05-20 12:40:50,fraud_Zulauf LLC,personal_care,18.4,F,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,40.553613,-99.871151,0
2019-12-31 18:18:17,fraud_Jast and Sons,food_dining,88.0,F,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,32.492009,-92.432164,0
2019-09-10 14:55:50,fraud_Yost-Rogahn,personal_care,127.62,M,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,40.677442,-92.521836,0
2019-07-15 17:25:20,fraud_Lind-Buckridge,entertainment,72.52,F,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,44.914202,-75.147213,0
2019-12-07 17:31:03,"fraud_Langworth, Boehm and Gulgowski",shopping_net,2.13,F,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,46.318856,-86.984344,0
2020-02-15 18:14:22,"fraud_Labadie, Treutel and Bode",shopping_net,2.47,M,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,41.832199,-71.736313,0
2019-02-25 03:08:43,fraud_Doyle Ltd,grocery_pos,95.25,M,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,41.114813,-90.713765,0
2019-04-24 07:28:41,fraud_Ankunding LLC,shopping_net,26.82,F,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,41.550991,-110.98443799999998,0
2019-04-30 07:10:35,fraud_Rau and Sons,grocery_pos,104.97,M,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,41.659168,-79.620326,0
2019-06-29 20:48:09,fraud_McCullough LLC,misc_pos,3.77,F,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,45.052147,-93.239499,0
2020-06-16 21:07:32,fraud_Conroy-Emard,food_dining,5.78,F,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,37.332386,-85.831622,0
2019-10-27 12:30:49,"fraud_Schumm, McLaughlin and Carter",food_dining,84.68,F,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,35.370903000000006,-90.341728,0
2019-09-26 14:34:44,"fraud_Windler, Goodwin and Kovacek",home,129.66,F,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,35.131098,-98.438771,0
2019-12-15 11:17:30,fraud_McDermott-Rice,misc_pos,29.1,F,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,34.755136,-88.036952,0
2019-12-06 17:39:37,fraud_Pouros-Haag,shopping_pos,5.51,F,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,44.696446,-122.883118,0
2019-12-18 05:27:51,fraud_Zemlak Group,misc_net,6.2,F,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,42.499162,-97.705202,0
2019-01-03 15:59:43,fraud_Veum-Koelpin,travel,5.14,F,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,30.126785,-102.564303,0
2020-05-15 02:09:42,fraud_Pacocha-Bauch,shopping_pos,12.72,M,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,1962-02-13,41.111778,-73.35498,0
2019-10-18 08:11:03,fraud_Lebsack and Sons,misc_net,3.11,F,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,38.414959,-81.773174,0
2019-01-25 18:01:46,fraud_Schimmel-Olson,kids_pets,103.77,F,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,48.538737,-123.180144,0
2020-03-06 20:49:53,"fraud_Weber, Thiel and Hammes",kids_pets,34.53,F,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,40.462216,-83.194404,0
2019-06-20 20:46:44,fraud_Kassulke Inc,entertainment,105.02,F,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,39.704854,-105.735569,0
2019-03-23 19:32:24,fraud_Collier LLC,home,29.96,M,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,40.433546,-73.728962,0
2019-11-02 04:50:48,fraud_Kuhn LLC,misc_net,147.02,F,Odessa,MO,64076,38.9829,-93.9757,9512,Clinical research associate,1972-12-31,39.589745,-94.47702,0
2020-03-17 16:03:19,fraud_Wuckert-Goldner,home,78.13,F,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,39.199177,-87.369763,0
2019-06-16 22:14:02,fraud_Miller-Hauck,grocery_pos,277.88,M,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,29.801203000000005,-89.790042,1
2019-02-21 12:02:52,"fraud_Denesik, Powlowski and Pouros",home,82.6,F,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,31.747623,-90.901227,0
2019-03-13 19:48:30,fraud_Gleason-Macejkovic,shopping_net,1.66,F,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,42.237044,-72.332245,0
2019-07-13 21:32:04,fraud_Bode-Schuster,kids_pets,30.25,M,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,33.629599,-98.046626,0
2019-11-11 23:07:46,fraud_Bode-Rempel,kids_pets,28.41,M,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831,Barrister's clerk,1953-10-18,40.627973,-83.027085,0
2020-06-01 03:32:24,fraud_Vandervort-Funk,grocery_pos,83.09,M,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,40.532323,-81.877241,0
2019-11-29 03:26:06,fraud_Heidenreich PLC,grocery_pos,334.52,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,45.213131,-73.772429,1
2019-08-02 11:44:34,fraud_Flatley Group,misc_pos,29.88,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,30.614006,-98.646888,0
2020-02-03 04:36:59,fraud_Doyle Ltd,grocery_pos,51.52,M,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,42.445921000000006,-79.716542,0
2019-04-13 21:25:05,fraud_Waelchi Inc,kids_pets,45.15,F,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,37.282345,-81.629933,0
2019-11-30 17:57:01,"fraud_Hettinger, McCullough and Fay",home,28.82,F,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,40.728749,-79.682731,0
2019-08-11 15:11:53,fraud_Botsford PLC,home,25.06,F,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,38.006655,-93.570899,0
2019-12-07 05:17:02,"fraud_Rohan, White and Aufderhar",misc_net,2.07,F,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,46.904681,-86.215284,0
2019-10-13 22:29:58,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,809.39,M,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,39.216385,-75.52081899999999,1
2019-10-13 06:57:36,"fraud_Moen, Reinger and Murphy",grocery_pos,94.85,F,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,30.1536,-95.660292,0
2019-08-17 20:10:14,fraud_Swift PLC,kids_pets,18.85,M,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,41.528989,-82.483636,0
2019-07-30 08:40:38,fraud_Flatley-Durgan,misc_net,40.27,F,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,35.637955,-93.317892,0
2019-12-30 01:43:51,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,53.25,M,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,29.925495,-90.429578,0
2019-01-17 10:50:40,fraud_Bradtke PLC,grocery_pos,209.9,F,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,38.840314,-82.068706,0
2020-03-08 03:56:24,fraud_Doyle Ltd,grocery_pos,303.31,F,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,34.260263,-81.86131400000001,1
2020-04-17 14:27:37,"fraud_Moore, Dibbert and Koepp",misc_net,6.28,F,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,45.010234,-73.169191,0
2019-10-18 20:22:02,fraud_Bins-Tillman,entertainment,119.28,M,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,36.237244,-85.526252,0
2019-05-29 12:53:24,fraud_Prosacco LLC,personal_care,143.61,F,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,32.858461,-80.40820699999999,0
2020-03-09 17:24:38,fraud_Bahringer Group,health_fitness,24.26,F,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,40.700765,-98.992869,0
2020-01-14 08:23:11,"fraud_Swaniawski, Lowe and Robel",shopping_pos,4.1,M,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,35.909309,-84.349145,0
2020-05-25 23:41:26,"fraud_Labadie, Treutel and Bode",shopping_net,4.42,F,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,33.968346999999994,-106.462328,0
2019-10-27 19:35:24,fraud_Wilkinson PLC,kids_pets,38.17,M,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,34.988993,-118.174682,0
2020-02-23 22:33:31,"fraud_Schumm, McLaughlin and Carter",food_dining,62.45,F,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993-10-05,37.876873,-79.614122,0
2020-05-19 23:02:13,fraud_Champlin and Sons,home,259.05,F,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,36.828212,-81.999852,1
2019-06-03 12:23:02,"fraud_Effertz, Welch and Schowalter",entertainment,74.28,M,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,44.068964,-72.26001,0
2019-12-02 00:59:32,fraud_Huel-Langworth,misc_net,7.84,M,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,37.511121,-88.504954,0
2019-05-16 09:24:30,fraud_Bailey-Morar,grocery_pos,123.45,M,Clutier,IA,52217,42.0789,-92.3763,590,"Embryologist, clinical",1953-03-30,42.950291,-91.696206,0
2019-07-07 12:57:20,fraud_Lynch-Wisozk,home,94.74,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,36.060751,-84.817488,0
2019-10-28 19:53:04,fraud_Lynch-Mohr,travel,2.02,F,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,29.851604,-85.326461,0
2020-01-15 05:15:32,fraud_Miller-Harris,misc_net,2.81,M,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,34.368118,-116.945551,0
2019-03-04 08:56:42,fraud_Pfeffer and Sons,shopping_pos,4.34,M,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,38.221166,-80.892545,0
2019-05-13 17:37:35,fraud_Schroeder Group,health_fitness,9.49,M,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,33.033521,-89.75841,0
2020-03-09 18:56:55,"fraud_Denesik, Powlowski and Pouros",home,17.82,M,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,44.829514,-70.916696,0
2020-01-20 12:37:56,fraud_Erdman-Durgan,health_fitness,53.28,M,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,43.888674,-72.00029599999999,0
2020-02-26 10:51:15,fraud_Lockman Ltd,grocery_pos,130.18,F,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,1984-09-13,37.172956,-88.570448,0
2020-04-20 11:20:59,"fraud_Nienow, Ankunding and Collier",misc_pos,79.85,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,33.649057,-78.23273,0
2020-01-19 02:46:09,fraud_Sporer Inc,gas_transport,8.79,F,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,36.888369,-91.534949,1
2019-06-13 02:03:36,"fraud_Mosciski, Ziemann and Farrell",shopping_net,4.34,F,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,39.927077,-74.497917,0
2020-01-09 07:45:31,"fraud_Raynor, Feest and Miller",gas_transport,52.29,M,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,35.959985,-106.19508799999998,0
2019-07-04 20:48:05,"fraud_Zboncak, Rowe and Murazik",shopping_net,166.94,F,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,44.881652,-74.70950699999999,0
2019-04-08 23:50:59,fraud_Schulist Ltd,food_dining,76.53,F,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,43.300928000000006,-85.029792,0
2019-11-28 22:50:28,fraud_Streich Ltd,home,5.97,F,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,41.260432,-110.925546,0
2019-03-11 01:55:01,fraud_Emard Inc,gas_transport,70.59,F,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,40.692613,-79.03604399999999,0
2019-07-30 07:47:18,fraud_Cartwright-Harris,grocery_pos,110.51,M,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,34.143352,-88.359049,0
2020-03-31 19:44:38,fraud_Emmerich-Rau,personal_care,95.65,M,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,38.621667,-79.383883,0
2019-11-26 03:43:43,fraud_Wolf Inc,grocery_pos,351.4,F,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,36.650751,-91.09086,1
2020-04-14 15:23:06,"fraud_Windler, Goodwin and Kovacek",home,196.73,M,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,38.928922,-80.787774,0
2019-12-02 08:35:01,"fraud_Lind, Huel and McClure",gas_transport,45.07,F,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,41.829008,-80.013474,0
2020-03-11 23:06:10,fraud_Block-Parisian,misc_net,7.64,F,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,37.295843,-121.93641399999998,0
2020-04-05 16:13:16,fraud_Heller PLC,health_fitness,19.71,M,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,42.121483000000005,-110.687818,0
2020-03-20 21:58:36,fraud_Hirthe-Beier,health_fitness,25.88,F,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,48.504636,-121.963969,0
